"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"CY194028","1701","Human","4 (HA)","H3N2","USA","N","2015/02/18","Influenza A virus (A/Rhode Island/4775/2015(H3N2))","","","","","","c"
"KY925163","1762","Human","4 (HA)","H3N2","Brazil","T","2013/08/12","Influenza A virus (A/Rio Grande/LACENRS-3171/2013(H3N2))","","","","","","c"
"KC709818","1701","Human","4 (HA)","H3N2","Saudi Arabia","N","2010/10/01","Influenza A virus (A/Riyadh/01/2010(H3N2))","","","","","","c"
"KY328776","1701","Human","4 (HA)","H3N2","Iran","N","2016/01/18","Influenza A virus (A/RobatKarim/21210/2016(H3N2))","","","","","","c"
"KR611823","1701","Human","4 (HA)","H3N2","USA","N","2010/12/28","Influenza A virus (A/Rochester/0021/2010(H3N2))","","","","","","c"
"KR611840","1701","Human","4 (HA)","H3N2","USA","N","2010/12/28","Influenza A virus (A/Rochester/0021/2010(H3N2))","","","","","","c"
"KR611825","1701","Human","4 (HA)","H3N2","USA","N","2011/02/15","Influenza A virus (A/Rochester/0038/2011(H3N2))","","","","","","c"
"KR611832","1701","Human","4 (HA)","H3N2","USA","N","2011/02/15","Influenza A virus (A/Rochester/0038/2011(H3N2))","","","","","","c"
"KR611843","1701","Human","4 (HA)","H3N2","USA","N","2011/02/22","Influenza A virus (A/Rochester/0040/2011(H3N2))","","","","","","c"
"KR611833","1701","Human","4 (HA)","H3N2","USA","N","2011/03/10","Influenza A virus (A/Rochester/0047/2011(H3N2))","","","","","","c"
"KR611829","1701","Human","4 (HA)","H3N2","USA","N","2012/12/12","Influenza A virus (A/Rochester/0055/2012(H3N2))","","","","","","c"
"KR611831","1701","Human","4 (HA)","H3N2","USA","N","2012/12/12","Influenza A virus (A/Rochester/0055/2012(H3N2))","","","","","","c"
"KR611834","1701","Human","4 (HA)","H3N2","USA","N","2012/12/12","Influenza A virus (A/Rochester/0056/2012(H3N2))","","","","","","c"
"KR611819","1701","Human","4 (HA)","H3N2","USA","N","2012/12/13","Influenza A virus (A/Rochester/0058/2012(H3N2))","","","","","","c"
"KR611849","1701","Human","4 (HA)","H3N2","USA","N","2012/12/19","Influenza A virus (A/Rochester/0064/2012(H3N2))","","","","","","c"
"KR611835","1701","Human","4 (HA)","H3N2","USA","N","2013/01/03","Influenza A virus (A/Rochester/0068/2013(H3N2))","","","","","","c"
"KR611826","1701","Human","4 (HA)","H3N2","USA","N","2013/01/10","Influenza A virus (A/Rochester/0072/2013(H3N2))","","","","","","c"
"KR611851","1701","Human","4 (HA)","H3N2","USA","N","2013/01/14","Influenza A virus (A/Rochester/0073/2013(H3N2))","","","","","","c"
"KR611820","1701","Human","4 (HA)","H3N2","USA","N","2013/01/24","Influenza A virus (A/Rochester/0085/2013(H3N2))","","","","","","c"
"KR611827","1701","Human","4 (HA)","H3N2","USA","N","2013/01/24","Influenza A virus (A/Rochester/0085/2013(H3N2))","","","","","","c"
"KR611844","1701","Human","4 (HA)","H3N2","USA","N","2013/01/31","Influenza A virus (A/Rochester/0087/2013(H3N2))","","","","","","c"
"KR611845","1701","Human","4 (HA)","H3N2","USA","N","2013/02/13","Influenza A virus (A/Rochester/0090/2013(H3N2))","","","","","","c"
"KR611841","1701","Human","4 (HA)","H3N2","USA","N","2013/02/13","Influenza A virus (A/Rochester/0090/2013(H3N2))","","","","","","c"
"KR611847","1701","Human","4 (HA)","H3N2","USA","N","2013/02/19","Influenza A virus (A/Rochester/0091/2013(H3N2))","","","","","","c"
"KR611839","1701","Human","4 (HA)","H3N2","USA","N","2011/02/21","Influenza A virus (A/Rochester/F046/2011(H3N2))","","","","","","c"
"KR611828","1701","Human","4 (HA)","H3N2","USA","N","2011/02/21","Influenza A virus (A/Rochester/F049/2011(H3N2))","","","","","","c"
"KR869978","1701","Human","4 (HA)","H3N2","USA","N","2011/01/28","Influenza A virus (A/Rochester/F153/2011(H3N2))","","","","","","c"
"KR611822","1701","Human","4 (HA)","H3N2","USA","N","2011/02/17","Influenza A virus (A/Rochester/F193/2011(H3N2))","","","","","","c"
"KR611830","1701","Human","4 (HA)","H3N2","USA","N","2011/03/16","Influenza A virus (A/Rochester/F294/2011(H3N2))","","","","","","c"
"JN872417","1701","Human","4 (HA)","H3N2","Brazil","T","2011/01/20","Influenza A virus (A/Rondonia/3410/2011(H3N2))","","","","","","c"
"CY112508","1732","Human","4 (HA)","H3N2","Netherlands","N","1992/01/26","Influenza A virus (A/Rotterdam/100540/1992(H3N2))","","","","","","c"
"JX978734","1735","Human","4 (HA)","H3N2","Russia","N","2012/02/14","Influenza A virus (A/Saint Petersburg/RII09/2012(H3N2))","","","","","","c"
"JX978761","1730","Human","4 (HA)","H3N2","Russia","N","2012/03/05","Influenza A virus (A/Saint Petersburg/RII16/2012(H3N2))","","","","","","c"
"JX978746","1735","Human","4 (HA)","H3N2","Russia","N","2012/03/19","Influenza A virus (A/Saint Petersburg/RII23/2012(H3N2))","","","","","","c"
"KC488815","1736","Human","4 (HA)","H3N2","Russia","N","2012/02/23","Influenza A virus (A/Saint Petersburg/RII25/2012(H3N2))","","","","","","c"
"JX978764","1729","Human","4 (HA)","H3N2","Russia","N","2012/03/19","Influenza A virus (A/Saint Petersburg/RII31/2012(H3N2))","","","","","","c"
"JX978767","1730","Human","4 (HA)","H3N2","Russia","N","2012/04/20","Influenza A virus (A/Saint Petersburg/RII47/2012(H3N2))","","","","","","c"
"KC488831","1732","Human","4 (HA)","H3N2","Russia","N","2012/04/02","Influenza A virus (A/Saint Petersburg/RII51/2012(H3N2))","","","","","","c"
"KC488823","1732","Human","4 (HA)","H3N2","Russia","N","2012/04/09","Influenza A virus (A/Saint Petersburg/RII53/2012(H3N2))","","","","","","c"
"JX978776","1734","Human","4 (HA)","H3N2","Russia","N","2012/04/09","Influenza A virus (A/Saint Petersburg/RII60/2012(H3N2))","","","","","","c"
"CY114548","1734","Human","4 (HA)","H3N2","Russia","N","2012/02/06","Influenza A virus (A/Saint-Petersburg/RII03/2012(H3N2))","","","","","","c"
"LC091035","1762","Human","4 (HA)","H3N2","Japan","N","2012/01/07","Influenza A virus (A/Saitama/03-40/2012(H3N2))","","","","","","c"
"CY093447","1731","Human","4 (HA)","H3N2","El Salvador","T","2010/08/11","Influenza A virus (A/San Salvador/WRAIR3537T/2010(H3N2))","","","","","","c"
"KT889202","1701","Human","4 (HA)","H3N2","USA","N","2011/11/02","Influenza A virus (A/San_Diego/BRD11439/2011(H3N2))","","","","","","c"
"KT889207","1701","Human","4 (HA)","H3N2","USA","N","2011/12/15","Influenza A virus (A/San_Diego/FDX11070/2011(H3N2))","","","","","","c"
"CY170447","1737","Human","4 (HA)","H3N2","USA","N","2013/01/02","Influenza A virus (A/Santa Clara/YGA_03001/2013(H3N2))","","","","","","c"
"CY170455","1737","Human","4 (HA)","H3N2","USA","N","2013/01/23","Influenza A virus (A/Santa Clara/YGA_03002/2013(H3N2))","","","","","","c"
"CY170471","1737","Human","4 (HA)","H3N2","USA","N","2013/01/30","Influenza A virus (A/Santa Clara/YGA_03004/2013(H3N2))","","","","","","c"
"CY170479","1737","Human","4 (HA)","H3N2","USA","N","2013/01/22","Influenza A virus (A/Santa Clara/YGA_03005/2013(H3N2))","","","","","","c"
"CY170487","1737","Human","4 (HA)","H3N2","USA","N","2013/01/15","Influenza A virus (A/Santa Clara/YGA_03006/2013(H3N2))","","","","","","c"
"CY170495","1737","Human","4 (HA)","H3N2","USA","N","2013/01/29","Influenza A virus (A/Santa Clara/YGA_03007/2013(H3N2))","","","","","","c"
"CY170503","1737","Human","4 (HA)","H3N2","USA","N","2013/01/23","Influenza A virus (A/Santa Clara/YGA_03008/2013(H3N2))","","","","","","c"
"CY170511","1737","Human","4 (HA)","H3N2","USA","N","2013/01/23","Influenza A virus (A/Santa Clara/YGA_03009/2013(H3N2))","","","","","","c"
"CY170519","1737","Human","4 (HA)","H3N2","USA","N","2013/01/13","Influenza A virus (A/Santa Clara/YGA_03010/2013(H3N2))","","","","","","c"
"CY170527","1737","Human","4 (HA)","H3N2","USA","N","2013/01/08","Influenza A virus (A/Santa Clara/YGA_03011/2013(H3N2))","","","","","","c"
"CY170535","1737","Human","4 (HA)","H3N2","USA","N","2013/01/21","Influenza A virus (A/Santa Clara/YGA_03012/2013(H3N2))","","","","","","c"
"CY170543","1737","Human","4 (HA)","H3N2","USA","N","2013/01/02","Influenza A virus (A/Santa Clara/YGA_03013/2013(H3N2))","","","","","","c"
"CY170551","1737","Human","4 (HA)","H3N2","USA","N","2013/01/09","Influenza A virus (A/Santa Clara/YGA_03014/2013(H3N2))","","","","","","c"
"CY170559","1737","Human","4 (HA)","H3N2","USA","N","2013/01/23","Influenza A virus (A/Santa Clara/YGA_03015/2013(H3N2))","","","","","","c"
"CY170575","1737","Human","4 (HA)","H3N2","USA","N","2013/01/09","Influenza A virus (A/Santa Clara/YGA_03017/2013(H3N2))","","","","","","c"
"CY170591","1737","Human","4 (HA)","H3N2","USA","N","2013/01/16","Influenza A virus (A/Santa Clara/YGA_03019/2013(H3N2))","","","","","","c"
"CY170599","1737","Human","4 (HA)","H3N2","USA","N","2013/01/20","Influenza A virus (A/Santa Clara/YGA_03020/2013(H3N2))","","","","","","c"
"CY170607","1737","Human","4 (HA)","H3N2","USA","N","2013/01/02","Influenza A virus (A/Santa Clara/YGA_03021/2013(H3N2))","","","","","","c"
"CY170631","1737","Human","4 (HA)","H3N2","USA","N","2013/01/22","Influenza A virus (A/Santa Clara/YGA_03024/2013(H3N2))","","","","","","c"
"CY170639","1737","Human","4 (HA)","H3N2","USA","N","2013/01/08","Influenza A virus (A/Santa Clara/YGA_03025/2013(H3N2))","","","","","","c"
"CY170647","1737","Human","4 (HA)","H3N2","USA","N","2013/01/07","Influenza A virus (A/Santa Clara/YGA_03026/2013(H3N2))","","","","","","c"
"CY170655","1737","Human","4 (HA)","H3N2","USA","N","2013/01/09","Influenza A virus (A/Santa Clara/YGA_03027/2013(H3N2))","","","","","","c"
"CY170663","1737","Human","4 (HA)","H3N2","USA","N","2013/01/25","Influenza A virus (A/Santa Clara/YGA_03028/2013(H3N2))","","","","","","c"
"CY167852","1732","Human","4 (HA)","H3N2","USA","N","2012/12/03","Influenza A virus (A/Santa Clara/YGA_03029/2012(H3N2))","","","","","","c"
"CY170703","1737","Human","4 (HA)","H3N2","USA","N","2013/01/17","Influenza A virus (A/Santa Clara/YGA_03034/2013(H3N2))","","","","","","c"
"CY170719","1737","Human","4 (HA)","H3N2","USA","N","2013/01/30","Influenza A virus (A/Santa Clara/YGA_03036/2013(H3N2))","","","","","","c"
"CY170735","1737","Human","4 (HA)","H3N2","USA","N","2013/01/12","Influenza A virus (A/Santa Clara/YGA_03038/2013(H3N2))","","","","","","c"
"CY170743","1737","Human","4 (HA)","H3N2","USA","N","2013/01/09","Influenza A virus (A/Santa Clara/YGA_03039/2013(H3N2))","","","","","","c"
"CY170767","1737","Human","4 (HA)","H3N2","USA","N","2013/01/03","Influenza A virus (A/Santa Clara/YGA_03042/2013(H3N2))","","","","","","c"
"CY170775","1737","Human","4 (HA)","H3N2","USA","N","2013/01/24","Influenza A virus (A/Santa Clara/YGA_03044/2013(H3N2))","","","","","","c"
"CY170783","1737","Human","4 (HA)","H3N2","USA","N","2013/02/02","Influenza A virus (A/Santa Clara/YGA_03045/2013(H3N2))","","","","","","c"
"CY170799","1737","Human","4 (HA)","H3N2","USA","N","2013/02/02","Influenza A virus (A/Santa Clara/YGA_03047/2013(H3N2))","","","","","","c"
"CY170807","1737","Human","4 (HA)","H3N2","USA","N","2013/01/18","Influenza A virus (A/Santa Clara/YGA_03048/2013(H3N2))","","","","","","c"
"CY170815","1737","Human","4 (HA)","H3N2","USA","N","2012/12/23","Influenza A virus (A/Santa Clara/YGA_03049/2012(H3N2))","","","","","","c"
"CY170823","1737","Human","4 (HA)","H3N2","USA","N","2013/01/24","Influenza A virus (A/Santa Clara/YGA_03050/2013(H3N2))","","","","","","c"
"CY170855","1737","Human","4 (HA)","H3N2","USA","N","2013/01/14","Influenza A virus (A/Santa Clara/YGA_03055/2013(H3N2))","","","","","","c"
"CY170863","1737","Human","4 (HA)","H3N2","USA","N","2013/01/24","Influenza A virus (A/Santa Clara/YGA_03056/2013(H3N2))","","","","","","c"
"CY170871","1737","Human","4 (HA)","H3N2","USA","N","2012/12/24","Influenza A virus (A/Santa Clara/YGA_03057/2012(H3N2))","","","","","","c"
"CY170879","1737","Human","4 (HA)","H3N2","USA","N","2013/01/27","Influenza A virus (A/Santa Clara/YGA_03059/2013(H3N2))","","","","","","c"
"CY170887","1737","Human","4 (HA)","H3N2","USA","N","2013/01/06","Influenza A virus (A/Santa Clara/YGA_03060/2013(H3N2))","","","","","","c"
"CY170895","1737","Human","4 (HA)","H3N2","USA","N","2013/02/04","Influenza A virus (A/Santa Clara/YGA_03061/2013(H3N2))","","","","","","c"
"CY170903","1737","Human","4 (HA)","H3N2","USA","N","2012/12/23","Influenza A virus (A/Santa Clara/YGA_03062/2012(H3N2))","","","","","","c"
"CY170911","1737","Human","4 (HA)","H3N2","USA","N","2013/01/21","Influenza A virus (A/Santa Clara/YGA_03063/2013(H3N2))","","","","","","c"
"CY170919","1737","Human","4 (HA)","H3N2","USA","N","2013/01/25","Influenza A virus (A/Santa Clara/YGA_03064/2013(H3N2))","","","","","","c"
"CY170943","1737","Human","4 (HA)","H3N2","USA","N","2012/12/28","Influenza A virus (A/Santa Clara/YGA_03067/2012(H3N2))","","","","","","c"
"CY170951","1737","Human","4 (HA)","H3N2","USA","N","2012/12/05","Influenza A virus (A/Santa Clara/YGA_03068/2012(H3N2))","","","","","","c"
"CY170967","1737","Human","4 (HA)","H3N2","USA","N","2013/02/03","Influenza A virus (A/Santa Clara/YGA_03070/2013(H3N2))","","","","","","c"
"CY170975","1737","Human","4 (HA)","H3N2","USA","N","2013/02/01","Influenza A virus (A/Santa Clara/YGA_03072/2013(H3N2))","","","","","","c"
"CY170983","1737","Human","4 (HA)","H3N2","USA","N","2013/01/07","Influenza A virus (A/Santa Clara/YGA_03073/2013(H3N2))","","","","","","c"
"CY170991","1737","Human","4 (HA)","H3N2","USA","N","2013/01/08","Influenza A virus (A/Santa Clara/YGA_03074/2013(H3N2))","","","","","","c"
"CY170999","1731","Human","4 (HA)","H3N2","USA","N","2013/02/04","Influenza A virus (A/Santa Clara/YGA_03075/2013(H3N2))","","","","","","c"
"CY171007","1731","Human","4 (HA)","H3N2","USA","N","2013/02/03","Influenza A virus (A/Santa Clara/YGA_03076/2013(H3N2))","","","","","","c"
"CY171015","1737","Human","4 (HA)","H3N2","USA","N","2013/01/09","Influenza A virus (A/Santa Clara/YGA_03077/2013(H3N2))","","","","","","c"
"CY171031","1737","Human","4 (HA)","H3N2","USA","N","2013/01/24","Influenza A virus (A/Santa Clara/YGA_03079/2013(H3N2))","","","","","","c"
"CY171039","1737","Human","4 (HA)","H3N2","USA","N","2013/01/14","Influenza A virus (A/Santa Clara/YGA_03080/2013(H3N2))","","","","","","c"
"KY925679","1762","Human","4 (HA)","H3N2","Brazil","T","2011/07/11","Influenza A virus (A/Santa Cruz do Sul/LACENRS-913/2011(H3N2))","","","","","","c"
"KF612192","1762","Human","4 (HA)","H3N2","Bolivia","T","2012/08/07","Influenza A virus (A/Santa Cruz/1391/2012(H3N2))","","","","","","c"
"KF612193","1762","Human","4 (HA)","H3N2","Bolivia","T","2011/09/05","Influenza A virus (A/Santa Cruz/174/2011(H3N2))","","","","","","c"
"KF612194","1762","Human","4 (HA)","H3N2","Bolivia","T","2012/06/15","Influenza A virus (A/Santa Cruz/2821/2012(H3N2))","","","","","","c"
"KF612195","1762","Human","4 (HA)","H3N2","Bolivia","T","2011/09/20","Influenza A virus (A/Santa Cruz/637/2011(H3N2))","","","","","","c"
"KY926064","1762","Human","4 (HA)","H3N2","Brazil","T","2011/06/14","Influenza A virus (A/Santa Maria/LACENRS-231/2011(H3N2))","","","","","","c"
"KJ943248","1731","Human","4 (HA)","H3N2","Chile","S","2012/06/01","Influenza A virus (A/Santiago/op17d0/2012(H3N2))","","","","","","c"
"KJ942983","1725","Human","4 (HA)","H3N2","Chile","S","2012/06/02","Influenza A virus (A/Santiago/op17d1/2012(H3N2))","","","","","","c"
"KJ943101","1737","Human","4 (HA)","H3N2","Chile","S","2012/11/08","Influenza A virus (A/Santiago/op20d1/2012(H3N2))","","","","","","c"
"KJ942919","1731","Human","4 (HA)","H3N2","Chile","S","2012/06/28","Influenza A virus (A/Santiago/op5d1/2012(H3N2))","","","","","","c"
"KJ943626","1737","Human","4 (HA)","H3N2","Chile","S","2012/07/05","Influenza A virus (A/Santiago/p18d00/2012(H3N2))","","","","","","c"
"KJ943066","1731","Human","4 (HA)","H3N2","Chile","S","2012/06/29","Influenza A virus (A/Santiago/p19d0/2012(H3N2))","","","","","","c"
"KJ943686","1734","Human","4 (HA)","H3N2","Chile","S","2012/06/05","Influenza A virus (A/Santiago/p1d1/2012(H3N2))","","","","","","c"
"KJ943678","1737","Human","4 (HA)","H3N2","Chile","S","2012/07/07","Influenza A virus (A/Santiago/p20d0/2012(H3N2))","","","","","","c"
"KJ943618","1737","Human","4 (HA)","H3N2","Chile","S","2012/07/20","Influenza A virus (A/Santiago/p24d1/2012(H3N2))","","","","","","c"
"KJ943751","1737","Human","4 (HA)","H3N2","Chile","S","2012/07/21","Influenza A virus (A/Santiago/p25d2/2012(H3N2))","","","","","","c"
"KJ943058","1737","Human","4 (HA)","H3N2","Chile","S","2013/07/12","Influenza A virus (A/Santiago/p27d0/2013(H3N2))","","","","","","c"
"KJ943767","1737","Human","4 (HA)","H3N2","Chile","S","2012/06/13","Influenza A virus (A/Santiago/p2d1/2012(H3N2))","","","","","","c"
"KJ943026","1737","Human","4 (HA)","H3N2","Chile","S","2013/08/07","Influenza A virus (A/Santiago/p34d0/2013(H3N2))","","","","","","c"
"KJ942991","1737","Human","4 (HA)","H3N2","Chile","S","2012/10/30","Influenza A virus (A/Santiago/p37d0/2012(H3N2))","","","","","","c"
"KJ943093","1732","Human","4 (HA)","H3N2","Chile","S","2012/12/27","Influenza A virus (A/Santiago/p38-2012d1/2012(H3N2))","","","","","","c"
"KJ943573","1737","Human","4 (HA)","H3N2","Chile","S","2012/06/14","Influenza A virus (A/Santiago/p3d0/2012(H3N2))","","","","","","c"
"KJ943729","1731","Human","4 (HA)","H3N2","Chile","S","2012/06/18","Influenza A virus (A/Santiago/p4d1/2012(H3N2))","","","","","","c"
"KJ943634","1737","Human","4 (HA)","H3N2","Chile","S","2012/06/20","Influenza A virus (A/Santiago/p4d3/2012(H3N2))","","","","","","c"
"KJ943597","1737","Human","4 (HA)","H3N2","Chile","S","2012/06/21","Influenza A virus (A/Santiago/p6d1/2012(H3N2))","","","","","","c"
"KJ943737","1731","Human","4 (HA)","H3N2","Chile","S","2012/06/22","Influenza A virus (A/Santiago/p6d2/2012(H3N2))","","","","","","c"
"KJ943642","1731","Human","4 (HA)","H3N2","Chile","S","2012/06/22","Influenza A virus (A/Santiago/p9d0/2012(H3N2))","","","","","","c"
"KJ943589","1734","Human","4 (HA)","H3N2","Chile","S","2012/06/23","Influenza A virus (A/Santiago/p9d1/2012(H3N2))","","","","","","c"
"KY925827","1762","Human","4 (HA)","H3N2","Brazil","T","2011/05/03","Influenza A virus (A/Santo Antonio da Patrulha/LACENRS-60/2011(H3N2))","","","","","","c"
"CY093423","1731","Human","4 (HA)","H3N2","Dominican Republic","T","2010/06/29","Influenza A virus (A/Santo Domingo/WRAIR3514T/2010(H3N2))","","","","","","c"
"CY093431","1731","Human","4 (HA)","H3N2","Dominican Republic","T","2010/06/29","Influenza A virus (A/Santo Domingo/WRAIR3516N/2010(H3N2))","","","","","","c"
"CY093439","1731","Human","4 (HA)","H3N2","Dominican Republic","T","2010/06/29","Influenza A virus (A/Santo Domingo/WRAIR3516T/2010(H3N2))","","","","","","c"
"KY925124","1762","Human","4 (HA)","H3N2","Brazil","T","2013/07/23","Influenza A virus (A/Sao Borja/LACENRS-2679/2013(H3N2))","","","","","","c"
